clip	duration[ms]
common_voice_ur_41186663.mp3	4500
common_voice_ur_41137741.mp3	5400
common_voice_ur_41179452.mp3	3600
common_voice_ur_41178256.mp3	3708
common_voice_ur_41183677.mp3	8748
common_voice_ur_41183988.mp3	1800
common_voice_ur_41149137.mp3	3240
common_voice_ur_41164654.mp3	4248
common_voice_ur_41179963.mp3	3600
common_voice_ur_41157372.mp3	4428
common_voice_ur_41153024.mp3	3960
common_voice_ur_41119172.mp3	3060
common_voice_ur_41174993.mp3	3780
common_voice_ur_41126020.mp3	4860
common_voice_ur_41186613.mp3	2268
common_voice_ur_41194222.mp3	3276
common_voice_ur_41126445.mp3	5076
common_voice_ur_41162969.mp3	4068
common_voice_ur_41148618.mp3	5292
common_voice_ur_41156142.mp3	3888
common_voice_ur_41134243.mp3	4212
common_voice_ur_41157539.mp3	4788
common_voice_ur_41108500.mp3	4248
common_voice_ur_41128732.mp3	3348
common_voice_ur_41166924.mp3	5796
common_voice_ur_41136943.mp3	5940
common_voice_ur_41120814.mp3	3960
common_voice_ur_41152794.mp3	5220
common_voice_ur_41108765.mp3	3276
common_voice_ur_41166560.mp3	4356
common_voice_ur_41164614.mp3	3060
common_voice_ur_41154376.mp3	4248
common_voice_ur_41192225.mp3	4176
common_voice_ur_41177652.mp3	4320
common_voice_ur_41136656.mp3	4788
common_voice_ur_41182365.mp3	1656
common_voice_ur_41160427.mp3	2700
common_voice_ur_41192177.mp3	5760
common_voice_ur_41175729.mp3	3708
common_voice_ur_41104877.mp3	5040
common_voice_ur_41137430.mp3	4788
common_voice_ur_41174828.mp3	4248
common_voice_ur_41164014.mp3	4356
common_voice_ur_41123539.mp3	2700
common_voice_ur_41138113.mp3	6696
common_voice_ur_41198243.mp3	1836
common_voice_ur_41185678.mp3	1728
common_voice_ur_41194190.mp3	4140
common_voice_ur_41150980.mp3	8460
common_voice_ur_41163962.mp3	3888
common_voice_ur_41142944.mp3	3600
common_voice_ur_41175348.mp3	2880
common_voice_ur_41172389.mp3	2916
common_voice_ur_41127141.mp3	4968
common_voice_ur_41150307.mp3	5148
common_voice_ur_41161408.mp3	8028
common_voice_ur_41166818.mp3	3060
common_voice_ur_41186622.mp3	3420
common_voice_ur_41132427.mp3	7848
common_voice_ur_41157648.mp3	2916
common_voice_ur_41142831.mp3	8640
common_voice_ur_41179545.mp3	3816
common_voice_ur_41104880.mp3	6300
common_voice_ur_41140165.mp3	10656
common_voice_ur_41186595.mp3	4968
common_voice_ur_41181411.mp3	3636
common_voice_ur_41131472.mp3	5436
common_voice_ur_41165211.mp3	5580
common_voice_ur_41178026.mp3	1980
common_voice_ur_41171249.mp3	2556
common_voice_ur_41168916.mp3	1620
common_voice_ur_41176908.mp3	5616
common_voice_ur_41179391.mp3	2376
common_voice_ur_41151329.mp3	5940
common_voice_ur_41134337.mp3	4680
common_voice_ur_41126214.mp3	11700
common_voice_ur_41156051.mp3	6840
common_voice_ur_41144834.mp3	4608
common_voice_ur_41157380.mp3	5616
common_voice_ur_41181191.mp3	5256
common_voice_ur_41179094.mp3	3240
common_voice_ur_41138838.mp3	4068
common_voice_ur_41170316.mp3	4536
common_voice_ur_41179722.mp3	5076
common_voice_ur_41143807.mp3	4860
common_voice_ur_41169900.mp3	7956
common_voice_ur_41168903.mp3	3168
common_voice_ur_41170497.mp3	6300
common_voice_ur_41133419.mp3	5220
common_voice_ur_41132695.mp3	5040
common_voice_ur_41153488.mp3	3960
common_voice_ur_41175979.mp3	5148
common_voice_ur_41182542.mp3	1800
common_voice_ur_41161314.mp3	4896
common_voice_ur_41154965.mp3	2700
common_voice_ur_41141673.mp3	5580
common_voice_ur_41138860.mp3	3708
common_voice_ur_41165263.mp3	7560
common_voice_ur_41108124.mp3	5760
common_voice_ur_41159316.mp3	1836
common_voice_ur_41169757.mp3	4320
common_voice_ur_41172570.mp3	3816
common_voice_ur_41128594.mp3	4356
common_voice_ur_41126196.mp3	6120
common_voice_ur_41194223.mp3	4068
common_voice_ur_41134830.mp3	7200
common_voice_ur_41160164.mp3	4536
common_voice_ur_41178462.mp3	4428
common_voice_ur_41108551.mp3	5220
common_voice_ur_41131225.mp3	4896
common_voice_ur_41128308.mp3	8820
common_voice_ur_41150369.mp3	3096
common_voice_ur_41167624.mp3	4752
common_voice_ur_41177509.mp3	1980
common_voice_ur_41136745.mp3	4176
common_voice_ur_41113254.mp3	9396
common_voice_ur_41148742.mp3	5148
common_voice_ur_41150266.mp3	3528
common_voice_ur_41181618.mp3	1980
common_voice_ur_41133216.mp3	6120
common_voice_ur_41121935.mp3	8316
common_voice_ur_41154748.mp3	6876
common_voice_ur_41148822.mp3	2556
common_voice_ur_41150163.mp3	2628
common_voice_ur_41166371.mp3	1980
common_voice_ur_41127197.mp3	3816
common_voice_ur_41131341.mp3	4500
common_voice_ur_41127618.mp3	4140
common_voice_ur_41181264.mp3	4320
common_voice_ur_41133214.mp3	4968
common_voice_ur_41186732.mp3	3996
common_voice_ur_41155870.mp3	2736
common_voice_ur_41133420.mp3	3960
common_voice_ur_41127210.mp3	4428
common_voice_ur_41128546.mp3	7776
common_voice_ur_41170509.mp3	8028
common_voice_ur_41155207.mp3	5688
common_voice_ur_41118351.mp3	4176
common_voice_ur_41123076.mp3	4320
common_voice_ur_41142347.mp3	6120
common_voice_ur_41188034.mp3	2916
common_voice_ur_41179073.mp3	3780
common_voice_ur_41159341.mp3	1908
common_voice_ur_41140543.mp3	6156
common_voice_ur_41146255.mp3	2808
common_voice_ur_41171471.mp3	4428
common_voice_ur_41164780.mp3	2556
common_voice_ur_41172229.mp3	8136
common_voice_ur_41172437.mp3	3096
common_voice_ur_41127598.mp3	6588
common_voice_ur_41156174.mp3	5976
common_voice_ur_41117124.mp3	3420
common_voice_ur_41152689.mp3	6480
common_voice_ur_41187704.mp3	4536
common_voice_ur_41132059.mp3	2628
common_voice_ur_41140971.mp3	4248
common_voice_ur_41109747.mp3	3240
common_voice_ur_41157661.mp3	4248
common_voice_ur_41179575.mp3	3060
common_voice_ur_41149352.mp3	4968
common_voice_ur_41192705.mp3	7020
common_voice_ur_41185751.mp3	8640
common_voice_ur_41137848.mp3	4068
common_voice_ur_41145484.mp3	1728
common_voice_ur_41136191.mp3	5868
common_voice_ur_41185817.mp3	3348
common_voice_ur_41136801.mp3	4680
common_voice_ur_41145602.mp3	5148
common_voice_ur_41172269.mp3	4788
common_voice_ur_41130110.mp3	2556
common_voice_ur_41185358.mp3	1620
common_voice_ur_41187749.mp3	6696
common_voice_ur_41157101.mp3	4860
common_voice_ur_41152479.mp3	4356
common_voice_ur_41156863.mp3	3708
common_voice_ur_41183112.mp3	1800
common_voice_ur_41177613.mp3	4320
common_voice_ur_41173672.mp3	4716
common_voice_ur_41142991.mp3	2880
common_voice_ur_41122108.mp3	4320
common_voice_ur_41174485.mp3	2448
common_voice_ur_41122298.mp3	3060
common_voice_ur_41109627.mp3	3456
common_voice_ur_41189519.mp3	3456
common_voice_ur_41108571.mp3	3816
common_voice_ur_41156517.mp3	8820
common_voice_ur_41109558.mp3	2448
common_voice_ur_41185802.mp3	4140
common_voice_ur_41163913.mp3	5040
common_voice_ur_41152408.mp3	9576
common_voice_ur_41113089.mp3	6696
common_voice_ur_41154514.mp3	2628
common_voice_ur_41179818.mp3	3600
common_voice_ur_41198881.mp3	1836
common_voice_ur_41131683.mp3	3420
common_voice_ur_41141401.mp3	4860
common_voice_ur_41151001.mp3	11628
common_voice_ur_41173898.mp3	3312
common_voice_ur_41174529.mp3	2340
common_voice_ur_41179983.mp3	7416
common_voice_ur_41116593.mp3	5400
common_voice_ur_41158176.mp3	3276
common_voice_ur_41150936.mp3	6840
common_voice_ur_41192249.mp3	4068
common_voice_ur_41168191.mp3	5796
common_voice_ur_41125913.mp3	8928
common_voice_ur_41119936.mp3	2880
common_voice_ur_41122144.mp3	5400
common_voice_ur_41159271.mp3	3636
common_voice_ur_41171465.mp3	2988
common_voice_ur_41124228.mp3	7920
common_voice_ur_41176307.mp3	4068
common_voice_ur_41158763.mp3	5616
common_voice_ur_41142393.mp3	6876
common_voice_ur_41132914.mp3	3816
common_voice_ur_41157458.mp3	7308
common_voice_ur_41152820.mp3	9648
common_voice_ur_41156777.mp3	4608
common_voice_ur_41161449.mp3	2808
common_voice_ur_41172446.mp3	3456
common_voice_ur_41183441.mp3	4248
common_voice_ur_41128454.mp3	3780
common_voice_ur_41045627.mp3	6336
common_voice_ur_41139635.mp3	3348
common_voice_ur_41125634.mp3	2700
common_voice_ur_41168020.mp3	4356
common_voice_ur_41140234.mp3	3348
common_voice_ur_41139749.mp3	4248
common_voice_ur_41180291.mp3	5760
common_voice_ur_41171697.mp3	4140
common_voice_ur_41154458.mp3	3780
common_voice_ur_41127825.mp3	2628
common_voice_ur_41164397.mp3	4608
common_voice_ur_41176058.mp3	1620
common_voice_ur_41150657.mp3	4356
common_voice_ur_41137765.mp3	4248
common_voice_ur_41139074.mp3	4248
common_voice_ur_41120102.mp3	4320
common_voice_ur_41176793.mp3	3420
common_voice_ur_41187993.mp3	15228
common_voice_ur_41126653.mp3	1836
common_voice_ur_41104903.mp3	4500
common_voice_ur_41185840.mp3	12708
common_voice_ur_41165957.mp3	1980
common_voice_ur_41158324.mp3	4860
common_voice_ur_41165502.mp3	3168
common_voice_ur_41181166.mp3	4608
common_voice_ur_41181070.mp3	2736
common_voice_ur_41184418.mp3	1908
common_voice_ur_41181424.mp3	6480
common_voice_ur_41128488.mp3	8640
common_voice_ur_41150756.mp3	3240
common_voice_ur_41162608.mp3	6156
common_voice_ur_41163279.mp3	5616
common_voice_ur_41123355.mp3	4968
common_voice_ur_41124782.mp3	2988
common_voice_ur_41164181.mp3	2808
common_voice_ur_41156608.mp3	4140
common_voice_ur_41170216.mp3	5076
common_voice_ur_41130761.mp3	8856
common_voice_ur_41185009.mp3	1800
common_voice_ur_41192179.mp3	5328
common_voice_ur_41164955.mp3	4680
common_voice_ur_41178472.mp3	2520
common_voice_ur_41175115.mp3	4176
common_voice_ur_41154483.mp3	3888
common_voice_ur_41131500.mp3	6120
common_voice_ur_41132137.mp3	3708
common_voice_ur_41182742.mp3	1656
common_voice_ur_41163657.mp3	5580
common_voice_ur_41132553.mp3	6588
common_voice_ur_41160461.mp3	4788
common_voice_ur_41162187.mp3	2556
common_voice_ur_41152766.mp3	7236
common_voice_ur_41126720.mp3	11628
common_voice_ur_41181619.mp3	1908
common_voice_ur_41161456.mp3	3816
common_voice_ur_41162411.mp3	1188
common_voice_ur_41121048.mp3	3960
common_voice_ur_41157408.mp3	5508
common_voice_ur_41143786.mp3	3276
common_voice_ur_41171343.mp3	5868
common_voice_ur_41149707.mp3	3060
common_voice_ur_41173618.mp3	3060
common_voice_ur_41182626.mp3	4788
common_voice_ur_41125019.mp3	4356
common_voice_ur_41113113.mp3	4500
common_voice_ur_41168800.mp3	5004
common_voice_ur_41174174.mp3	4536
common_voice_ur_41183885.mp3	1620
common_voice_ur_41146033.mp3	3528
common_voice_ur_41198179.mp3	2808
common_voice_ur_41186042.mp3	3456
common_voice_ur_41194287.mp3	2916
common_voice_ur_41138571.mp3	4176
common_voice_ur_41184855.mp3	1656
common_voice_ur_41128160.mp3	5076
common_voice_ur_41158949.mp3	2700
common_voice_ur_41150213.mp3	4356
common_voice_ur_41138341.mp3	2700
common_voice_ur_41153047.mp3	4500
common_voice_ur_41156243.mp3	3528
common_voice_ur_41170986.mp3	1656
common_voice_ur_41149902.mp3	8100
common_voice_ur_41157373.mp3	2916
common_voice_ur_41134767.mp3	5040
common_voice_ur_41171217.mp3	3528
common_voice_ur_41122844.mp3	3888
common_voice_ur_41137220.mp3	2916
common_voice_ur_41187079.mp3	4536
common_voice_ur_41165678.mp3	5688
common_voice_ur_41177350.mp3	2160
common_voice_ur_41157017.mp3	3960
common_voice_ur_41181103.mp3	5076
common_voice_ur_41130565.mp3	2160
common_voice_ur_41149656.mp3	6156
common_voice_ur_41163329.mp3	2196
common_voice_ur_41166880.mp3	1872
common_voice_ur_41156613.mp3	5040
common_voice_ur_41180638.mp3	2772
common_voice_ur_41163492.mp3	4320
common_voice_ur_41181813.mp3	2160
common_voice_ur_41152943.mp3	4824
common_voice_ur_41183172.mp3	1908
common_voice_ur_41145910.mp3	10260
common_voice_ur_41164738.mp3	4716
common_voice_ur_41193113.mp3	9288
common_voice_ur_41187046.mp3	3708
common_voice_ur_41142654.mp3	3960
common_voice_ur_41126262.mp3	10548
common_voice_ur_41155618.mp3	4788
common_voice_ur_41186599.mp3	5148
common_voice_ur_41165117.mp3	6480
common_voice_ur_41173334.mp3	1800
common_voice_ur_41149317.mp3	3420
common_voice_ur_41161073.mp3	4716
common_voice_ur_41179828.mp3	2520
common_voice_ur_41159539.mp3	3348
common_voice_ur_41158724.mp3	7020
common_voice_ur_41149552.mp3	3420
common_voice_ur_41186321.mp3	2556
common_voice_ur_41127961.mp3	6408
common_voice_ur_41130244.mp3	4248
common_voice_ur_41136663.mp3	4500
common_voice_ur_41171183.mp3	6948
common_voice_ur_41130902.mp3	5868
common_voice_ur_41166084.mp3	4716
common_voice_ur_41120575.mp3	3708
common_voice_ur_41160007.mp3	4176
common_voice_ur_41122582.mp3	4968
common_voice_ur_41132652.mp3	5580
common_voice_ur_41172332.mp3	6156
common_voice_ur_41173029.mp3	3636
common_voice_ur_41176798.mp3	1908
common_voice_ur_41171940.mp3	4428
common_voice_ur_41109582.mp3	2448
common_voice_ur_41139498.mp3	2736
common_voice_ur_41142149.mp3	11520
common_voice_ur_41107699.mp3	3708
common_voice_ur_41166800.mp3	3708
common_voice_ur_41136363.mp3	7236
common_voice_ur_41174981.mp3	4608
common_voice_ur_41140521.mp3	4140
common_voice_ur_41168101.mp3	6408
common_voice_ur_41164107.mp3	3096
common_voice_ur_41122086.mp3	6480
common_voice_ur_41160562.mp3	3996
common_voice_ur_41164089.mp3	5148
common_voice_ur_41132980.mp3	7020
common_voice_ur_41116841.mp3	4716
common_voice_ur_41103400.mp3	4140
common_voice_ur_41163302.mp3	3420
common_voice_ur_41180626.mp3	3276
common_voice_ur_41173891.mp3	9036
common_voice_ur_41148467.mp3	2520
common_voice_ur_41130262.mp3	4608
common_voice_ur_41148607.mp3	4536
common_voice_ur_41174787.mp3	5220
common_voice_ur_41194308.mp3	3060
common_voice_ur_41165329.mp3	7236
common_voice_ur_41159875.mp3	3780
common_voice_ur_41135955.mp3	5796
common_voice_ur_41156180.mp3	2376
common_voice_ur_41149821.mp3	4248
common_voice_ur_41184214.mp3	2520
common_voice_ur_41172764.mp3	2196
common_voice_ur_41185679.mp3	1800
common_voice_ur_41151005.mp3	7056
common_voice_ur_41138613.mp3	5328
common_voice_ur_41157706.mp3	4248
common_voice_ur_41157508.mp3	3276
common_voice_ur_41137919.mp3	4716
common_voice_ur_41162292.mp3	4680
common_voice_ur_41152302.mp3	7956
common_voice_ur_41102885.mp3	12996
common_voice_ur_41149242.mp3	7236
common_voice_ur_41126059.mp3	6588
common_voice_ur_41166278.mp3	2520
common_voice_ur_41165501.mp3	2268
common_voice_ur_41125604.mp3	5688
common_voice_ur_41167240.mp3	4176
common_voice_ur_41165099.mp3	4176
common_voice_ur_41150926.mp3	5220
common_voice_ur_41121439.mp3	4896
common_voice_ur_41182724.mp3	2016
common_voice_ur_41136106.mp3	2628
common_voice_ur_41172053.mp3	3240
common_voice_ur_41120822.mp3	4716
common_voice_ur_41104653.mp3	5760
common_voice_ur_41179012.mp3	2304
common_voice_ur_41123086.mp3	5940
common_voice_ur_41152858.mp3	3528
common_voice_ur_41131193.mp3	6696
common_voice_ur_41198927.mp3	4536
common_voice_ur_41137166.mp3	6840
common_voice_ur_41186994.mp3	2736
common_voice_ur_41133023.mp3	8028
common_voice_ur_41102952.mp3	6660
common_voice_ur_41184279.mp3	2808
common_voice_ur_41130706.mp3	8028
common_voice_ur_41182339.mp3	1836
common_voice_ur_41149458.mp3	4860
common_voice_ur_41158789.mp3	4500
common_voice_ur_41156791.mp3	6300
common_voice_ur_41193947.mp3	2916
common_voice_ur_41150515.mp3	3060
common_voice_ur_41180060.mp3	2520
common_voice_ur_41138880.mp3	2988
common_voice_ur_41124084.mp3	2808
common_voice_ur_41167533.mp3	6768
common_voice_ur_41119212.mp3	4140
common_voice_ur_41127613.mp3	6048
common_voice_ur_41150146.mp3	7200
common_voice_ur_41121665.mp3	8820
common_voice_ur_41175590.mp3	5868
common_voice_ur_41108776.mp3	3096
common_voice_ur_41198957.mp3	2448
common_voice_ur_41186876.mp3	6156
common_voice_ur_41177506.mp3	3420
common_voice_ur_41165805.mp3	2736
common_voice_ur_41131411.mp3	6120
common_voice_ur_41183930.mp3	1908
common_voice_ur_41145246.mp3	6048
common_voice_ur_41138420.mp3	2916
common_voice_ur_41141518.mp3	8856
common_voice_ur_41187444.mp3	4428
common_voice_ur_41153973.mp3	2448
common_voice_ur_41177434.mp3	2988
common_voice_ur_41137527.mp3	6408
common_voice_ur_41123176.mp3	2376
common_voice_ur_41145153.mp3	2988
common_voice_ur_41181123.mp3	3348
common_voice_ur_41146072.mp3	6876
common_voice_ur_41133356.mp3	2916
common_voice_ur_41134855.mp3	3960
common_voice_ur_41180231.mp3	3528
common_voice_ur_41140472.mp3	8136
common_voice_ur_41172343.mp3	7308
common_voice_ur_41153845.mp3	2520
common_voice_ur_41132927.mp3	7488
common_voice_ur_41168775.mp3	3240
common_voice_ur_41171695.mp3	3780
common_voice_ur_41109291.mp3	5436
common_voice_ur_41108268.mp3	3348
common_voice_ur_41153938.mp3	6048
common_voice_ur_41103988.mp3	5256
common_voice_ur_41120875.mp3	2916
common_voice_ur_41176807.mp3	5796
common_voice_ur_41127365.mp3	2376
common_voice_ur_41181315.mp3	5508
common_voice_ur_41161880.mp3	5256
common_voice_ur_41141029.mp3	6660
common_voice_ur_41156606.mp3	4788
common_voice_ur_41184205.mp3	6768
common_voice_ur_41156071.mp3	7200
common_voice_ur_41175238.mp3	4716
common_voice_ur_41162127.mp3	4176
common_voice_ur_41119922.mp3	2916
common_voice_ur_41153884.mp3	2556
common_voice_ur_41178939.mp3	4248
common_voice_ur_41109613.mp3	4140
common_voice_ur_41156953.mp3	5256
common_voice_ur_41176388.mp3	9432
common_voice_ur_41149411.mp3	5076
common_voice_ur_41125100.mp3	2196
common_voice_ur_41191740.mp3	3060
common_voice_ur_41182386.mp3	1908
common_voice_ur_41151783.mp3	3888
common_voice_ur_41132021.mp3	4140
common_voice_ur_41153983.mp3	2196
common_voice_ur_41164778.mp3	3708
common_voice_ur_41107951.mp3	11700
common_voice_ur_41193195.mp3	5148
common_voice_ur_41164140.mp3	5976
common_voice_ur_41177067.mp3	6840
common_voice_ur_41157075.mp3	3780
common_voice_ur_41180936.mp3	3636
common_voice_ur_41116860.mp3	7200
common_voice_ur_41179784.mp3	1980
common_voice_ur_41141434.mp3	3348
common_voice_ur_41116517.mp3	5148
common_voice_ur_41141998.mp3	4140
common_voice_ur_41175549.mp3	3636
common_voice_ur_41157517.mp3	3528
common_voice_ur_41130235.mp3	6696
common_voice_ur_41175544.mp3	3204
common_voice_ur_41120663.mp3	4788
common_voice_ur_41117063.mp3	4176
common_voice_ur_41136112.mp3	2808
common_voice_ur_41183078.mp3	1728
common_voice_ur_41198864.mp3	3420
common_voice_ur_41107922.mp3	5868
common_voice_ur_41178359.mp3	5040
common_voice_ur_41194052.mp3	4176
common_voice_ur_41180355.mp3	7236
common_voice_ur_41166494.mp3	2520
common_voice_ur_41170176.mp3	7128
common_voice_ur_41127036.mp3	2268
common_voice_ur_41184656.mp3	10080
common_voice_ur_41137221.mp3	3168
common_voice_ur_41164508.mp3	5400
common_voice_ur_41142106.mp3	6948
common_voice_ur_41148832.mp3	6264
common_voice_ur_41183936.mp3	1728
common_voice_ur_41185936.mp3	3528
common_voice_ur_41179219.mp3	3528
common_voice_ur_41153698.mp3	2340
common_voice_ur_41184529.mp3	1836
common_voice_ur_41125263.mp3	3276
common_voice_ur_41129425.mp3	11736
common_voice_ur_41177394.mp3	5940
common_voice_ur_41122633.mp3	3240
common_voice_ur_41126155.mp3	2916
common_voice_ur_41186651.mp3	4500
common_voice_ur_41164060.mp3	4860
common_voice_ur_41167725.mp3	4356
common_voice_ur_41140444.mp3	5148
common_voice_ur_41136093.mp3	4896
common_voice_ur_41104691.mp3	3780
common_voice_ur_41151095.mp3	5220
common_voice_ur_41166390.mp3	4068
common_voice_ur_41142246.mp3	4068
common_voice_ur_41139264.mp3	9180
common_voice_ur_41169054.mp3	7740
common_voice_ur_41141227.mp3	6588
common_voice_ur_41127717.mp3	5436
common_voice_ur_41133288.mp3	4968
common_voice_ur_41170532.mp3	3960
common_voice_ur_41161271.mp3	3888
common_voice_ur_41198442.mp3	4176
common_voice_ur_41159025.mp3	1656
common_voice_ur_41142418.mp3	3096
common_voice_ur_41198160.mp3	8388
common_voice_ur_41121700.mp3	7200
common_voice_ur_41104663.mp3	5040
common_voice_ur_41173185.mp3	2520
common_voice_ur_41176754.mp3	4860
common_voice_ur_41187621.mp3	5580
common_voice_ur_41187395.mp3	12996
common_voice_ur_41166483.mp3	5940
common_voice_ur_41180524.mp3	2916
common_voice_ur_41184357.mp3	1728
common_voice_ur_41159826.mp3	6660
common_voice_ur_41132375.mp3	2916
common_voice_ur_41164406.mp3	4680
common_voice_ur_41134941.mp3	6048
common_voice_ur_41120566.mp3	7200
common_voice_ur_41152795.mp3	4536
common_voice_ur_41173171.mp3	4608
common_voice_ur_41183300.mp3	2016
common_voice_ur_41187391.mp3	2880
common_voice_ur_41165389.mp3	2628
common_voice_ur_41151312.mp3	1980
common_voice_ur_41148164.mp3	8712
common_voice_ur_41182772.mp3	2700
common_voice_ur_41161672.mp3	3600
common_voice_ur_41170868.mp3	2916
common_voice_ur_41122940.mp3	3492
common_voice_ur_41168830.mp3	4788
common_voice_ur_41139225.mp3	4608
common_voice_ur_41163204.mp3	3456
common_voice_ur_41182720.mp3	2448
common_voice_ur_41162682.mp3	2556
common_voice_ur_41176779.mp3	6660
common_voice_ur_41119224.mp3	3168
common_voice_ur_41139360.mp3	6588
common_voice_ur_41130154.mp3	10980
common_voice_ur_41142187.mp3	7308
common_voice_ur_41136492.mp3	2448
common_voice_ur_41138910.mp3	3276
common_voice_ur_41137803.mp3	6516
common_voice_ur_41172562.mp3	6696
common_voice_ur_41173477.mp3	5220
common_voice_ur_41116710.mp3	4068
common_voice_ur_41141874.mp3	5076
common_voice_ur_41159594.mp3	1800
common_voice_ur_41152626.mp3	3168
common_voice_ur_41161859.mp3	3888
common_voice_ur_41175954.mp3	5760
common_voice_ur_41167803.mp3	3348
common_voice_ur_41184087.mp3	1836
common_voice_ur_41126293.mp3	4968
common_voice_ur_41143874.mp3	5220
common_voice_ur_41150549.mp3	7596
common_voice_ur_41197969.mp3	4356
common_voice_ur_41198990.mp3	4608
common_voice_ur_41163874.mp3	3600
common_voice_ur_41160657.mp3	2268
common_voice_ur_41186858.mp3	3960
common_voice_ur_41180955.mp3	3276
common_voice_ur_41172972.mp3	2268
common_voice_ur_41162030.mp3	2808
common_voice_ur_41109318.mp3	3780
common_voice_ur_41176242.mp3	3168
common_voice_ur_41138534.mp3	5580
common_voice_ur_41171027.mp3	4788
common_voice_ur_41174694.mp3	1836
common_voice_ur_41193116.mp3	5616
common_voice_ur_41187901.mp3	7560
common_voice_ur_41136365.mp3	7236
common_voice_ur_41128159.mp3	4536
common_voice_ur_41156508.mp3	2880
common_voice_ur_41187096.mp3	2808
common_voice_ur_41132737.mp3	6228
common_voice_ur_41181152.mp3	4608
common_voice_ur_41177253.mp3	4068
common_voice_ur_41141489.mp3	7308
common_voice_ur_41179125.mp3	4140
common_voice_ur_41141012.mp3	3528
common_voice_ur_41182577.mp3	1980
common_voice_ur_41169205.mp3	8280
common_voice_ur_41171784.mp3	1728
common_voice_ur_41154283.mp3	4788
common_voice_ur_41167740.mp3	2988
common_voice_ur_41156627.mp3	7740
common_voice_ur_41175196.mp3	2016
common_voice_ur_41156962.mp3	3348
common_voice_ur_41139228.mp3	2880
common_voice_ur_41125989.mp3	5580
common_voice_ur_41126572.mp3	2628
common_voice_ur_41125577.mp3	7128
common_voice_ur_41142736.mp3	2736
common_voice_ur_41174005.mp3	4500
common_voice_ur_41102957.mp3	8748
common_voice_ur_41103100.mp3	4536
common_voice_ur_41144712.mp3	2628
common_voice_ur_41168588.mp3	4428
common_voice_ur_41126612.mp3	2916
common_voice_ur_41170787.mp3	3096
common_voice_ur_41138122.mp3	5400
common_voice_ur_41180764.mp3	7848
common_voice_ur_41180910.mp3	4680
common_voice_ur_41176264.mp3	1980
common_voice_ur_41153538.mp3	3204
common_voice_ur_41122936.mp3	5112
common_voice_ur_41138192.mp3	3636
common_voice_ur_41187360.mp3	4608
common_voice_ur_41168996.mp3	4680
common_voice_ur_41172438.mp3	3780
common_voice_ur_41154978.mp3	3960
common_voice_ur_41143087.mp3	4428
common_voice_ur_41180209.mp3	3240
common_voice_ur_41120337.mp3	5508
common_voice_ur_41145854.mp3	2016
common_voice_ur_41172353.mp3	5328
common_voice_ur_41161746.mp3	3240
common_voice_ur_41162711.mp3	3708
common_voice_ur_41171152.mp3	3096
common_voice_ur_41160799.mp3	2520
common_voice_ur_41159598.mp3	3348
common_voice_ur_41127939.mp3	2196
common_voice_ur_41183198.mp3	5148
common_voice_ur_41145797.mp3	1980
common_voice_ur_41127301.mp3	5616
common_voice_ur_41176549.mp3	3780
common_voice_ur_41116806.mp3	2556
common_voice_ur_41125585.mp3	2520
common_voice_ur_41162364.mp3	2736
common_voice_ur_41122437.mp3	5688
common_voice_ur_41166405.mp3	2808
common_voice_ur_41127357.mp3	9000
common_voice_ur_41116713.mp3	2988
common_voice_ur_41159031.mp3	1656
common_voice_ur_41109750.mp3	6228
common_voice_ur_41165516.mp3	4968
common_voice_ur_41127655.mp3	6480
common_voice_ur_41151960.mp3	6840
common_voice_ur_41180212.mp3	4536
common_voice_ur_41140181.mp3	4968
common_voice_ur_41177072.mp3	4716
common_voice_ur_41139107.mp3	4788
common_voice_ur_41180208.mp3	3816
common_voice_ur_41140965.mp3	4716
common_voice_ur_41124332.mp3	2340
common_voice_ur_41170773.mp3	3888
common_voice_ur_41155160.mp3	5940
common_voice_ur_41181856.mp3	2016
common_voice_ur_41172474.mp3	5796
common_voice_ur_41157020.mp3	3276
common_voice_ur_41179643.mp3	4140
common_voice_ur_41187656.mp3	5076
common_voice_ur_41163579.mp3	4860
common_voice_ur_41136988.mp3	6120
common_voice_ur_41122664.mp3	4896
common_voice_ur_41186788.mp3	2268
common_voice_ur_41108074.mp3	6840
common_voice_ur_41173700.mp3	5256
common_voice_ur_41163089.mp3	2880
common_voice_ur_41170185.mp3	5076
common_voice_ur_41133217.mp3	6336
common_voice_ur_41121609.mp3	3600
common_voice_ur_41161916.mp3	2268
common_voice_ur_41179795.mp3	4860
common_voice_ur_41140867.mp3	8856
common_voice_ur_41131321.mp3	4176
common_voice_ur_41187649.mp3	3600
common_voice_ur_41128295.mp3	12528
common_voice_ur_41142021.mp3	6480
common_voice_ur_41156446.mp3	3996
common_voice_ur_41121352.mp3	7848
common_voice_ur_41163591.mp3	3276
common_voice_ur_41162516.mp3	4320
common_voice_ur_41168805.mp3	4716
common_voice_ur_41186012.mp3	6012
common_voice_ur_41175531.mp3	3708
common_voice_ur_41166455.mp3	3420
common_voice_ur_41178180.mp3	4428
common_voice_ur_41179100.mp3	3096
common_voice_ur_41166621.mp3	2628
common_voice_ur_41161318.mp3	3780
common_voice_ur_41181682.mp3	3780
common_voice_ur_41141483.mp3	2916
common_voice_ur_41127945.mp3	4320
common_voice_ur_41137164.mp3	3276
common_voice_ur_41119944.mp3	4176
common_voice_ur_41139196.mp3	6228
